"Data Source","World Development Indicators",

"Last Updated Date","2023-12-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Nepal","NPL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","20.15","20.26","20.58","20.91","21.71","20.46","20.99","21.62","22.37","23.24","23.18","21.75","24.5","24.92","26","25.16","24.56","25.5","24.02","26.76","27.96","24","31.91","32.14","33.44","31.61","36.58","40.2","42.69","44.75","46.17","43.32","49.71","47.44","52.3","52.02","53.33","53.68","56.16","60.02","62.42","64.06","66.66","70.12","71.55","72.47","71.36","77.5","81.34","81.8","88.91","98.24","93.64","99.87","99.54","100.59","105.77","105.88","112.05","113.31","115.67","",
"Nauru","NRU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","48.96","48.96","48.96","50.35","57.23","57.23","57.23","57.23","61.68","62.95","64.22","64.22","66.39","69.02","71.65","48.11","61.3","65.66","70.92","76.18","81.01","82.36","78.5","72.04","76.32","78.05","79.13","80.51","81.58","83.64","69.48","71.36","72.79","74.46","76.1","77.65","79.26","80.87","82.48","84.08","85.69","87.3","88.9","90.51","92.12","93.73","95.33","96.94","98.55","99.7","94.52","102.69","105.86","99.16","100.02","100.82","102.06","103.09","103.44","104.1","105.06","",
"New Zealand","NZL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","16.95","17.85","19.29","21.61","21.26","20.72","21.02","25.25","27.65","25.81","26.56","29.26","30.32","26.88","27.17","30.92","31.33","32.67","32.57","33.33","34.49","36.97","38.9","45.39","49.06","51.86","54.36","52.1","49.69","58.21","56.6","60.08","61.15","71.37","73.54","73.59","72.39","70.21","71.28","77.38","72.85","74.64","72.1","79.25","78.69","76.61","82.78","87.79","89.5","89.43","91.15","90.28","92.74","101.36","96.04","102.6","93.53","102.85","106.3","109.4","105.53","",
"OECD members","OED","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","10.82","10.89","10.94","11.01","11.02","11.19","11.28","11.36","12.67","12.69","13.04","13.58","14.17","14.29","14.54","15.67","17.36","18.46","20.65","23.19","27.39","32.53","33.78","34.23","33.12","36.4","37.41","38.51","38.67","41.08","44.62","47.76","50.36","52.12","52.73","53.85","55.61","64.67","74.83","73.43","77.89","66.22","62.71","67.5","66.56","67.73","69.48","73.35","75.07","84.7","79.49","81.16","90.13","90.51","103.89","105.61","132.17","134.25","136.09","158.04","152.37","",
"Other small states","OSS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","17.74","19.33","20.6","20.63","22.17","22.61","25.3","27.88","28.57","29.7","30.63","31.06","31.51","32.4","31.93","32.98","35.82","35.01","38.64","38.76","41.71","43.73","41.62","46.16","48.1","51.98","53.67","51.95","56.17","57.91","63.63","59.34","61.32","62.74","70.25","69.41","68.64","73.57","77.36","77.58","72.08","72.07","75.23","84.57","86.28","84.23","87.83","92.86","94.01","89.98","98.54","94.49","101","102.44","97.14","100.42","105.3","94.81","101.62","106.11","116.81","",
"Panama","PAN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","67.45","68.04","70.51","72.98","75.75","75.2","80.09","105.84","110.98","103.18","107.9","104.21","106.99","110.33","114.19","112.97","122.34","125.53","126.29","116.33","117.11","119.05","117.65","117.54","118.11","106.74","127.77","124.55","128.63","125.87","110.35","112.41","111.07","113.61","113.97","113.2","102.48","96.93","107.38","99.77","103.9","104.42","111.12","104.94","105.05","113.82","118.61","114.49","100.49","97.95","95.23","94.67","99.48","99.26","97.96","102.78","105.93","113.18","114.48","116.77","112.84","",
"Peru","PER","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","23.28","24.63","24.58","26.05","25.9","28.46","29.2","26.87","29.48","31.97","32.26","30.59","30.61","31.54","30.85","30.27","30.79","29.69","30.39","27.91","30.83","31.95","27.67","32.56","32.92","33.92","35.9","37.91","38.77","32.46","33.48","29.54","33.77","40.13","43.52","48.07","50.86","50.43","58.01","61.57","60.45","64.14","65.46","64.91","68.34","73.75","74.3","80.84","81.13","85.24","87.64","92.78","94.97","97.97","98.85","103.18","102.64","112.46","114.72","118.7","124.53","",
"Philippines","PHL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","26.42","28.08","29.12","29.37","29.4","30.21","30.59","30.48","32.05","34.07","35.33","34.86","35.89","38.36","44.11","48.01","49.07","50.47","51.65","53.29","54.73","57.19","52.07","53","55.21","58.99","57.4","56.85","58.76","65.27","64.39","64.4","65.72","68.19","67.13","72.19","71.34","63.4","70.42","72.38","74.85","76.85","79.44","82.15","83.66","86.14","90.94","95.37","94.51","92.49","96.89","100.4","99.79","102.04","100.38","97.58","103.23","102.76","101.62","102.86","105.01","",
"Palau","PLW","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","27.63","28.88","29.71","30.83","31.58","32.98","33.81","34.84","36.39","37.84","38.79","40.18","40.6","43.44","43.96","45.15","45.46","47.2","47.42","49.39","49.42","49.59","51.91","53.15","55.63","54.01","56.71","57.74","58","57.53","57.25","60.54","63.32","62.41","62.23","65.64","66.21","68.78","72.18","74.52","70.71","72.73","74.18","74.48","77.36","77.08","83.94","85.42","86.66","86.41","91.48","89.78","92.59","99.8","99.79","100.41","100.18","101.94","100.92","101.66","102.89","",
"Poland","POL","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","110.31","93.48","108.91","115.3","108.99","117.01","121.02","126.83","115.82","123.29","110.87","125.42","134.67","128.84","124.79","134.1","116.54","129.92","127.55","89.57","120.49","109.37","116.1","125.72","121.84","131.42","122.64","122.46","125.85","128.33","117.6","95.59","124.13","96.06","109.55","111.29","100.71","113.65","100.6","101.96","104","95.49","87.47","102.08","89.36","81.18","90.34","95.02","99.12","88.3","92.25","96.53","95.66","105.29","92.36","102.35","103.14","93.26","90.08","107.76","107.91","",
"Pre-demographic dividend","PRE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","591.16","560.44","583.62","572.88","543.29","545.24","490.15","414.32","378.97","390.57","331.76","322.7","287.65","280.11","281.86","283.12","259.68","253.25","235.07","235.95","237.21","216.68","215.52","197.66","198.6","188.62","202.89","213.04","198.76","162.63","180.72","174.07","172.74","147.65","125.66","124.37","117.71","122.9","85.26","121.6","115.36","115.12","126.97","137.01","110.65","110.9","113.23","110.63","108.79","105.07","103.61","102.26","101.49","93.95","104.97","101.08","99.17","100.53","100.47","100.69","101.3","",
"Korea, Dem. People's Rep.","PRK","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","43.5","45.58","48.42","50.2","46.98","49.86","48.26","48.22","53.8","54.26","57.66","57.68","62.51","66.23","70.55","73.69","77.55","79.42","81.9","80.03","85.99","78.87","81.97","87.69","89.83","95.35","96.69","97.53","101.22","102.05","124.27","121.8","118.21","106.42","80.28","74.07","78.42","92.35","92.56","88.44","97.44","98.13","99.76","101.47","103.68","102.55","94.02","101.56","99.82","99.84","100.45","103.43","105.57","104.06","98.36","97.58","93.93","91.1","102.54","94.38","92.34","",
"Portugal","PRT","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","104.5","115.69","123.09","113.7","124.44","92.95","115.23","112.44","103.04","115.37","100.12","102.32","106.33","113.37","99.01","94.8","80.09","83.86","108.62","91.05","78.12","100.95","80.34","94.22","96.13","98.21","106.35","71.55","99.43","107.39","112.47","90.68","87.31","91.54","94.56","103.75","91.4","79.16","100.15","86.08","87.94","88.92","87.63","95.95","83.12","90.77","82.13","84.46","90.44","93.2","86.56","86.33","93.64","92.9","111.64","95.46","116.56","101.73","117.83","109.65","143.48","",
"Paraguay","PRY","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","8.3","9.06","9.97","11.25","12.23","11.33","12","12.24","12.68","13.84","13.5","13.67","14.22","16.34","16.39","18.28","21.68","21.82","22.38","22.26","25.09","25.99","27.35","30.19","33.9","29.01","32.81","38.3","40.87","40.37","32.28","30.32","35.21","34.3","39.47","38.45","39.58","41.62","41.83","39.92","48.64","47.61","55.9","57.57","55.58","57","72.19","67.93","53.3","82.05","87.34","59.54","96.45","98.79","99.68","101.53","109.45","111.5","101.14","118.78","108.94","",
"West Bank and Gaza","PSE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","104.44","127.26","139.29","120.58","130.85","105.32","152.03","116.76","157.98","127.49","150.41","134.29","150.41","128.41","143.32","123.86","98.5","109.87","122.25","124.85","101.93","84.78","113.29","101.49","92.16","128.99","99.41","97.47","",
"Pacific island small states","PSS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","130.72","149.78","143.92","140.38","125.48","125.68","115.8","111.97","146.93","136.89","129.41","118.09","96.8","89.85","133.5","121.7","102.09","94.85","101.82","125.57","110.25","123.25","86.62","74.87","102.9","100.45","101.88","90.93","91.28","101.28","89.84","87.51","89.08","88.6","94.59","91.9","92.28","73.65","81.07","90.43","87.8","97.89","97.79","97.86","107.61","106.01","107.11","103.96","95.65","99.28","101.32","101.51","100.47","101.11","97.92","100.97","101.15","101.9","101.9","101.95","101.93","",
"Qatar","QAT","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","5.01","6.91","8.18","9.45","10.72","11.99","13.26","14.53","15.8","16.44","17.79","17.82","0.11","0.12","0.13","0.23","14.63","21.08","25.04","22.08","29.18","31.23","26.08","27.7","27.8","29.14","30.23","31.97","34.81","36.37","50.87","55.1","54.81","57.06","66","72.35","97.83","75.92","81.27","83.26","58.68","61.18","55.26","59.7","63.12","77.12","87.23","80.74","76.93","82.6","80.57","81.38","103.02","99.22","100.26","100.52","101.36","122.68","128.76","139.88","145.11","",
"Romania","ROU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","63.2","56.85","61.83","60.73","65.48","78.5","73.98","74.4","73.69","60.67","79.68","87.13","80.35","80.62","80.02","105.5","99.13","99.14","104.46","97.75","100.34","122.14","113.09","127.33","114.11","112.67","93.88","101.21","97.15","81.7","81.83","70.01","89.63","82.83","91.17","84.98","95.35","79.87","88.16","69.59","90.9","78.79","86.76","112.88","90.82","89.59","59","88.13","84.5","88","103.24","71.25","101.65","104.98","94.2","100.82","123.9","132.87","123.84","87.26","115.92","",
"Russian Federation","RUS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.46","80.96","67.86","66.6","67.3","74.88","52.4","56.93","63.36","70.94","72.14","66.54","71.94","74.37","75.2","76.2","89.66","85.65","61.78","92.23","77.84","90.73","96.87","99.64","103.49","110.09","103.57","111.49","112.75","111.63","",
"Rwanda","RWA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","29.21","40.11","27.42","27.47","31.06","33.67","41.74","41.41","43.92","46.04","46.71","45.75","48","46.7","51.8","54.56","56.84","58.21","63.1","63.06","69.77","72.82","72.44","65.71","78.8","72.09","72.28","70.41","79.32","73.61","87.3","92.36","65.35","42.21","52.24","58.9","63.2","70.07","75.6","83.49","81.92","100.55","91.48","90.63","97.32","99.97","100.54","102.13","115.93","110.47","118.54","130.02","134.66","98.37","99.68","101.95","117.39","112.17","127.77","129.36","136.27","",
"South Asia","SAS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","16.54","16.92","17.63","18.18","19.7","21.05","19.7","20.62","22.2","24.37","36.2","21.59","25.09","36.21","38.36","29.06","37.51","36.73","40.3","36.17","36.89","49.58","53.22","70.59","82.05","83.83","99.79","109.48","113.7","119.67","119.67","126.5","131.84","131.11","117.18","109.42","116.72","113.6","106.36","105.82","116.48","121.47","127.48","138.67","139.66","140.02","139.36","136.13","125.94","121.65","122.55","119.44","120.1","84.55","105.05","110.39","136.79","139.54","152.11","178.34","179.57","",
"Sudan","SDN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.54","91.93","106.94","85.36","107.7","103.4","131.5","125.21","126.03","123.41","",
"Senegal","SEN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","50.49","50.76","54.63","52.98","57.45","51.86","56.75","45.16","48.54","35.85","54.95","34","42.06","58.56","73.71","65.22","35.24","63.01","42.83","37.21","59.81","58.94","37.41","39.49","51.02","55.37","63.26","51.78","59.46","52.43","54.94","48.78","54.91","54.4","62.07","53.94","49.3","49.08","76.11","73.22","67.82","40.71","61.86","61.58","72.02","56.83","50.1","85.42","94.13","104.7","64.88","78.57","74.26","79.99","114.08","105.93","139.53","166.09","163.8","200.65","195.18","",
"Singapore","SGP","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","273.24","268.8","272.72","270.94","316.39","330.38","324.53","364.95","373.38","370.6","463.19","468.39","392.53","292.49","280.43","302.13","276.63","260.53","235.5","229.33","232.96","225.12","192.11","174.62","149.51","119.51","101.25","65.68","43.33","46.85","25.25","25.77","21.75","20.57","24.61","28.24","32.07","36.23","40.39","44.56","48.69","53.23","65.17","70.23","74","80.96","75.12","74.91","79.16","86.89","90.85","94.75","96.59","100.1","100.94","98.96","100.12","106.15","107.18","101.63","99.45","",
"Solomon Islands","SLB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","36.32","36.75","37.99","39.1","39.3","38.59","39.3","37.19","40.86","44.51","45.63","44.37","45.11","46.02","47.53","49.41","51.06","53.93","61.24","62.51","68.73","67.66","67.66","77.56","80.47","79.15","62.81","65.12","68.01","67.19","72.11","76.14","75.01","75.64","84.04","86.09","90.62","92.24","86.54","87.25","83.37","85.08","88.06","100.11","113.23","115.69","123.99","129.2","125.13","91.27","93.06","94.77","96.68","98.9","100.49","100.6","102.04","103.96","103.67","103.94","105.03","",
"Sierra Leone","SLE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","22.31","23.66","24.1","25.92","26.34","28.08","28.33","27.22","30.34","28.58","29.23","29.5","30.34","30.07","32.3","32.36","34","34.05","32.24","32.34","32.39","34.36","33.81","35.84","35.55","38.8","37.63","38.8","40.1","40.42","40.65","37.66","37.78","38.23","35.96","38.03","40.62","36.53","31.29","29.01","34.74","41.89","60.28","66.79","66.32","80.42","68.69","72.96","90.27","102.26","109.17","112.75","118.71","110.39","96.14","93.47","83.94","88.77","77.07","90.78","132.48","",
"El Salvador","SLV","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","63.17","65.05","73.44","74.66","76.32","75.88","77.82","73.58","80.43","81.43","90.95","92.22","93.18","104.15","109.98","95.58","102.7","115.42","119.29","113.22","103.21","98.88","99.84","104.59","100.54","94.72","91.69","88.3","87.54","98.35","102.61","116.96","104.13","102.45","104.55","108.16","103.2","101.96","113.95","102.25","101.15","92.33","89.31","96.43","97.12","103.52","105","117.87","109.77","105.48","100.5","116.72","102.52","101.06","93.95","104.99","107.19","103.37","107.01","101.81","102.61","",
"San Marino","SMR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","58.68","59.69","61.65","63.99","68.47","70.74","73.01","72.38","76.21","83.96","81.59","95.08","83.65","82.62","84.3","84.53","81.75","80.89","81.53","82.97","99.12","108.49","95.73","105.57","118.85","120.25","128.34","135.62","141.35","131.77","88.68","71.49","74.35","93.5","85.36","85.05","87.1","75.89","85.8","94.97","101.27","106.19","105.59","105.49","102.61","95.51","90.59","93.44","94.19","105.69","87.3","109.93","109.45","101.43","105.63","92.93","100.03","104.66","101.5","100.52","100.2","",
"Serbia","SRB","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6","85.48","100.08","104.39","99.66","102.1","74.42","98.25","98.77","92.07","109.16","86.02","107.24","108.25","113.05","103.35","",
"Sub-Saharan Africa (excluding high income)","SSA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.55","88.31","98.25","103.33","98.41","96.58","100.9","110.17","112.08","114","",
"Sub-Saharan Africa","SSF","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","90.72","95.66","80.94","99.6","92.09","96.06","96.91","92.41","86.28","86.25","92.75","90.28","93.59","89.81","73.4","68.95","68.57","71.79","79.21","64.66","68.36","65.54","65.54","57.5","59.97","62.7","61.47","64.31","57.65","53.52","55.08","71.57","74.97","79.75","72.86","84.96","99.96","105.26","107.66","108.93","113.37","113.82","114.5","106.62","109.02","108.74","107.94","103.85","105.45","103.33","101.26","103.29","112.44","106.54","88.87","104.59","110.39","106.53","105.25","103.76","103.9","",
"Suriname","SUR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","25.39","30.21","30.7","31.6","39.76","41.95","49.14","49.9","48.54","53.72","52.98","49.19","56.78","55.37","59.02","58.3","63.48","68.31","71.64","77.72","85.59","88.56","80.15","89.98","90.06","88.78","83.93","84.24","83.27","69.98","81.87","88.28","79.59","79.36","79.5","78","75.7","65.81","67.07","62.02","68.43","53.17","59.29","61.87","63.16","69.44","70.83","74.46","85.18","87.47","87.49","87.33","99.93","102.88","97.92","99.2","102.18","95.88","89.67","79.98","79.88","",
"Slovak Republic","SVK","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.24","101.98","95.51","102.22","102.66","96.74","89.65","72.9","88.43","87.69","74.32","98.05","92.73","82.69","76.33","100.93","87.17","69.05","89.61","70.23","82.1","105.03","86.67","108.31","87.54","96.79","93.5","101.11","99.8","",
"Slovenia","SVN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.69","97.82","112.05","104.76","109.42","109.48","114.89","102.65","113.76","94.8","117.45","89.01","122.37","112.75","100.64","103.86","98.38","99.15","99.8","102.19","83.63","83.49","98.26","106","95.74","87.31","101.33","93.98","105.77","84.9","",
"Sweden","SWE","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","82.74","80.27","83.22","91.65","88.89","70.31","88.69","92.6","71.91","90.71","93.28","91.64","86.11","111.06","90.69","96.64","98.12","102.45","96.43","94.14","100.48","102.62","96.81","119.02","101.14","103.15","86.66","91.31","103.76","113.74","85.68","76.09","96.15","79.76","83.24","96.94","97.75","94.47","85.33","91.58","88.79","89.21","86.67","93.56","87.69","75.82","84.53","87.21","91.82","79.38","85.27","89.96","88.68","99.87","103.91","96.22","103.35","64.14","105.2","102.54","91.76","",
"Eswatini","SWZ","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","19.51","18.6","20.29","22.23","24.75","29.51","34.95","33.61","36.41","42.09","42.41","45.85","44.13","49.87","50.7","51.94","49.36","57.46","54.65","64.34","71.3","68.32","66.9","77.54","78.36","84.82","80.82","84.7","84.72","87.74","84.32","79.3","72.23","75.04","70.23","76.94","80.71","79.57","86.82","77.46","77.84","83.95","83.74","87.09","90.98","86.86","85.42","87.17","88.47","93.29","95.85","98.23","100.6","101.71","100.11","98.18","102.14","105.24","104.84","103.6","103.36","",
"Sint Maarten (Dutch part)","SXM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","318.07","341.66","316.52","382.15","342.55","394.84","485.87","530.03","342.79","320.02","285.53","352.92","313.76","293.4","256.87","253.32","230.41","201.42","218.99","223.34","210.01","226.94","258.1","175.09","215.07","231.44","152.12","127.65","121.56","116.77","130.12","105.3","107.24","125.75","144.58","152.01","141.47","133.73","126.94","119.52","119.89","118.02","109.53","107.56","98.9","99.88","95.3","93.22","86.62","84.25","88.74","94.89","93.19","99.25","101.71","99.04","100.15","103.1","100.97","101.31","102.56","",
"Syrian Arab Republic","SYR","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","28.83","40.53","34.54","38.88","36.23","28.02","37.34","35.69","38.93","30.6","36.5","50.81","31.66","54.09","55.86","64.31","59.61","67.29","57.17","82.42","81.25","84.31","83.26","73.5","82.69","89.96","72.36","103.93","65.43","80.67","81.86","103.05","97.03","101.6","106.25","123.98","104.43","137.52","105.63","126.27","125.37","153.84","144.43","148.22","157.79","162.47","133.1","126.17","145.8","135.56","157.18","138.46","114.59","85.07","113.44","101.49","112.54","107.35","129.66","134.68","105.76","",
"Turks and Caicos Islands","TCA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","22.58","25.03","27.83","26.47","25.2","25.51","24.74","27.84","26.96","24.57","24.51","21.84","22.1","25.37","26.78","26.11","26.04","26.78","24.46","24.88","22.24","23.48","27.21","23.3","29.92","27.55","27.82","33.2","32.75","31.67","38.69","37.99","30.49","41.37","41","44.22","50.14","56.71","52.1","49.22","60.96","54.51","59.63","51.85","66.76","62.09","62.96","64.4","57.32","106.28","67.05","118.3","99.47","100.74","92.45","106.81","98.37","103.42","109.81","105.79","101.86","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","26.83","27.56","29.4","30.54","31","31.28","31.67","33.03","33.05","35.3","35.37","32.96","33.4","32.9","34.68","32.82","31.93","33.37","36.85","37.95","38.1","37.22","34.42","37.03","42.23","42.39","43.69","44.7","48.53","50.23","48.69","46.99","54.95","56.59","56.71","69.1","70.63","69.86","70.01","64.37","72.4","72.59","71.05","74.1","70.06","73.51","75.88","82","88.08","89.46","100.01","96.9","90.19","102.73","97.19","100.08","104.43","109.04","109.57","110.46","111.34","",
"Thailand","THA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","18.04","19.37","20.93","20.24","21.01","24.87","21.82","23.63","25.48","26.32","26.74","25.51","30.69","30.16","33.56","36.27","36.34","42.25","39.67","43.97","44.62","44.45","47.32","48.62","51.08","47.73","48.24","54.89","57.36","51.86","55.39","57.27","55.77","58.95","60.57","63.13","64.34","61.82","65.91","74.25","78.38","78.55","83.18","83.03","80.6","82.61","90.59","89.89","91.13","91.09","99.16","106.02","105.05","103.14","96.15","100.71","102.94","106.34","102.49","95.97","99.63","",
"Tajikistan","TJK","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.4","49.46","48.5","43.74","38.4","42.17","40.22","38.19","44.72","49.4","55.81","58.57","66.75","63.61","66.47","67.99","70.17","77.57","81.21","87.34","94.92","101.56","98.91","99.16","101.93","109.07","119.26","131.18","129.71","133.07","",
"Turkmenistan","TKM","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","94.29","100.14","102.08","102.57","46.94","58.6","72.79","108.44","101.42","107.18","101.38","107.72","125.82","132.47","124.52","108.98","103.95","109.91","127.54","112.86","90.46","93.7","99.47","103.26","97.27","95.67","93.59","129.47","137.66","127.86","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","40.17","40.87","41","39.49","40.48","41.9","52.1","44.36","52.81","53.98","54.67","55.58","60.52","59.48","60.73","64.42","70.9","71.43","71.69","72.13","71.76","71.29","72.09","75.35","73.99","73.6","74.68","73.33","72.33","80.79","87.91","82.86","91.78","95.08","96.05","96.02","86.69","75.04","82.02","92.03","93.89","99.89","96.73","97.42","105.9","108.86","102.77","113.78","129.69","128.17","99.11","100.67","99.73","104.53","102.75","92.72","87.16","95.38","92.16","95.61","93.39","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Crop production index (2014-2016 = 100)","AG.PRD.CROP.XD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
